pedido_id,producto_id,cantidad,precio_unitario,total_producto
444,2004,1,1537.11,1537.11
444,2007,1,2641.9,2641.9
445,1204,1,3687.04,3687.04
446,1604,1,1647.86,1647.86
446,1605,1,2384.43,2384.43
447,510,1,3746.72,3746.72
447,506,1,1320.62,1320.62
447,505,1,3920.32,3920.32
448,1506,1,1130.52,1130.52
449,1804,1,2743.26,2743.26
450,705,1,2538.98,2538.98
450,710,1,3321.37,3321.37
450,701,1,3524.28,3524.28
451,1701,1,1416.67,1416.67
451,1704,1,1022.79,1022.79
451,1705,1,1549.01,1549.01
452,2010,1,4107.47,4107.47
452,2006,1,2887.5,2887.5
453,907,1,3063.05,3063.05
453,909,1,1364.03,1364.03
453,905,1,4741.11,4741.11
454,1505,1,4545.86,4545.86
454,1504,1,4027.86,4027.86
454,1507,1,3248.33,3248.33
455,1710,1,3115.43,3115.43
456,908,1,1076.95,1076.95
456,907,1,3063.05,3063.05
457,607,1,1236.91,1236.91
457,602,1,2419.05,2419.05
457,609,1,2246.95,2246.95
458,804,1,1695.63,1695.63
458,810,1,1639.62,1639.62
458,803,1,1086.08,1086.08
459,1908,1,3892.84,3892.84
459,1904,1,3971.86,3971.86
460,1805,1,4399.36,4399.36
460,1803,1,3326.89,3326.89
460,1802,1,875.92,875.92
461,306,1,4809.36,4809.36
461,305,1,2879.27,2879.27
462,802,1,3532.64,3532.64
462,810,1,1639.62,1639.62
463,302,1,4094.34,4094.34
463,305,1,2879.27,2879.27
463,310,1,3120.17,3120.17
464,1002,1,3587.52,3587.52
464,1003,1,2996.95,2996.95
464,1006,1,2912.78,2912.78
465,709,1,3979.05,3979.05
465,701,1,3524.28,3524.28
466,2008,1,4840.87,4840.87
466,2009,1,3121.17,3121.17
466,2002,1,3598.42,3598.42
467,1604,1,1647.86,1647.86
467,1610,1,1868.93,1868.93
468,302,1,4094.34,4094.34
468,305,1,2879.27,2879.27
468,306,1,4809.36,4809.36
469,408,1,3344.81,3344.81
469,406,1,4084.06,4084.06
469,401,1,3356.73,3356.73
470,1604,1,1647.86,1647.86
470,1602,1,3226.88,3226.88
470,1607,1,2791.5,2791.5
471,1307,1,3964.57,3964.57
471,1306,1,962.64,962.64
471,1309,1,4001.42,4001.42
472,107,1,1206.94,1206.94
473,1301,1,3993.25,3993.25
474,1202,1,3345.06,3345.06
474,1205,1,2930.25,2930.25
475,908,1,1076.95,1076.95
476,1708,1,1364.71,1364.71
476,1705,1,1549.01,1549.01
476,1704,1,1022.79,1022.79
477,1906,1,4589.11,4589.11
477,1910,1,1459.75,1459.75
478,203,1,3572.78,3572.78
478,208,1,4694.22,4694.22
479,910,1,1234.63,1234.63
479,903,1,4147.26,4147.26
479,909,1,1364.03,1364.03
480,710,1,3321.37,3321.37
480,703,1,4240.62,4240.62
480,701,1,3524.28,3524.28
481,1207,1,3902.84,3902.84
481,1208,1,1352.46,1352.46
482,1907,1,3229.82,3229.82
482,1906,1,4589.11,4589.11
483,1506,1,1130.52,1130.52
483,1508,1,4562.2,4562.2
483,1507,1,3248.33,3248.33
484,1909,1,773.53,773.53
485,1307,1,3964.57,3964.57
486,604,1,4326.67,4326.67
486,609,1,2246.95,2246.95
486,607,1,1236.91,1236.91
487,1501,1,3835.32,3835.32
488,1103,1,4175.85,4175.85
489,301,1,1008.07,1008.07
489,309,1,2296.15,2296.15
489,306,1,4809.36,4809.36
490,1506,1,1130.52,1130.52
491,1906,1,4589.11,4589.11
492,1705,1,1549.01,1549.01
493,803,1,1086.08,1086.08
493,807,1,3018.18,3018.18
494,410,1,3634.12,3634.12
495,1108,1,4021.08,4021.08
495,1104,1,3429.75,3429.75
495,1101,1,3716.09,3716.09
496,910,1,1234.63,1234.63
497,601,1,3024.91,3024.91
497,603,1,4150.51,4150.51
497,608,1,3110.68,3110.68
498,1008,1,3228.1,3228.1
498,1009,1,1146.89,1146.89
499,1202,1,3345.06,3345.06
499,1205,1,2930.25,2930.25
499,1204,1,3687.04,3687.04
500,1906,1,4589.11,4589.11
500,1902,1,3262.94,3262.94
500,1908,1,3892.84,3892.84
501,601,1,3024.91,3024.91
501,603,1,4150.51,4150.51
502,1405,1,3091.63,3091.63
502,1401,1,3425.8,3425.8
502,1410,1,2548.95,2548.95
503,1210,1,3383.16,3383.16
504,1208,1,1352.46,1352.46
504,1202,1,3345.06,3345.06
505,408,1,3344.81,3344.81
505,403,1,4389.21,4389.21
505,409,1,2480.97,2480.97
506,906,1,2011.01,2011.01
507,1210,1,3383.16,3383.16
507,1207,1,3902.84,3902.84
508,1506,1,1130.52,1130.52
509,1302,1,3366.99,3366.99
509,1304,1,3431.27,3431.27
509,1301,1,3993.25,3993.25
510,1904,1,3971.86,3971.86
510,1909,1,773.53,773.53
510,1907,1,3229.82,3229.82
511,1701,1,1416.67,1416.67
512,201,1,4394.81,4394.81
513,1002,1,3587.52,3587.52
513,1009,1,1146.89,1146.89
514,909,1,1364.03,1364.03
514,910,1,1234.63,1234.63
514,908,1,1076.95,1076.95
515,803,1,1086.08,1086.08
515,802,1,3532.64,3532.64
515,804,1,1695.63,1695.63
516,1705,1,1549.01,1549.01
516,1709,1,3319.66,3319.66
516,1702,1,2615.56,2615.56
517,2002,1,3598.42,3598.42
517,2010,1,4107.47,4107.47
518,807,1,3018.18,3018.18
518,810,1,1639.62,1639.62
518,802,1,3532.64,3532.64
519,1402,1,2426.96,2426.96
519,1404,1,4216.62,4216.62
520,1604,1,1647.86,1647.86
520,1605,1,2384.43,2384.43
521,202,1,4921.05,4921.05
521,201,1,4394.81,4394.81
521,209,1,1354.11,1354.11
522,1107,1,2977.86,2977.86
523,1905,1,1960.29,1960.29
523,1909,1,773.53,773.53
524,1101,1,3716.09,3716.09
524,1106,1,3418.45,3418.45
524,1103,1,4175.85,4175.85
525,2003,1,3408.93,3408.93
525,2006,1,2887.5,2887.5
526,104,1,3698.16,3698.16
526,101,1,2032.62,2032.62
527,902,1,3127.27,3127.27
528,1305,1,3970.1,3970.1
528,1302,1,3366.99,3366.99
529,807,1,3018.18,3018.18
530,908,1,1076.95,1076.95
530,903,1,4147.26,4147.26
530,902,1,3127.27,3127.27
531,408,1,3344.81,3344.81
532,905,1,4741.11,4741.11
532,910,1,1234.63,1234.63
532,907,1,3063.05,3063.05
533,1701,1,1416.67,1416.67
534,907,1,3063.05,3063.05
535,1606,1,879.42,879.42
535,1610,1,1868.93,1868.93
536,206,1,2809.44,2809.44
536,205,1,3650.06,3650.06
537,810,1,1639.62,1639.62
537,807,1,3018.18,3018.18
537,804,1,1695.63,1695.63
538,508,1,4453.14,4453.14
538,510,1,3746.72,3746.72
538,507,1,4238.21,4238.21
539,206,1,2809.44,2809.44
539,205,1,3650.06,3650.06
539,208,1,4694.22,4694.22
540,402,1,4440.97,4440.97
540,408,1,3344.81,3344.81
541,903,1,4147.26,4147.26
541,910,1,1234.63,1234.63
542,102,1,2803.33,2803.33
542,109,1,1454.3,1454.3
543,305,1,2879.27,2879.27
544,1205,1,2930.25,2930.25
544,1210,1,3383.16,3383.16
544,1204,1,3687.04,3687.04
545,1304,1,3431.27,3431.27
546,902,1,3127.27,3127.27
546,907,1,3063.05,3063.05
546,910,1,1234.63,1234.63
547,402,1,4440.97,4440.97
548,506,1,1320.62,1320.62
548,507,1,4238.21,4238.21
549,710,1,3321.37,3321.37
550,1908,1,3892.84,3892.84
551,1308,1,1288.96,1288.96
552,1610,1,1868.93,1868.93
552,1606,1,879.42,879.42
553,1109,1,1206.21,1206.21
554,2005,1,2228.54,2228.54
554,2007,1,2641.9,2641.9
554,2006,1,2887.5,2887.5
555,1210,1,3383.16,3383.16
555,1205,1,2930.25,2930.25
555,1201,1,2350.76,2350.76
556,1104,1,3429.75,3429.75
556,1110,1,3349.22,3349.22
556,1106,1,3418.45,3418.45
557,2005,1,2228.54,2228.54
557,2004,1,1537.11,1537.11
558,305,1,2879.27,2879.27
558,308,1,3191.58,3191.58
558,302,1,4094.34,4094.34
559,910,1,1234.63,1234.63
560,2008,1,4840.87,4840.87
560,2002,1,3598.42,3598.42
561,1308,1,1288.96,1288.96
561,1310,1,3335.35,3335.35
561,1305,1,3970.1,3970.1
562,1902,1,3262.94,3262.94
562,1903,1,2242.54,2242.54
562,1906,1,4589.11,4589.11
563,804,1,1695.63,1695.63
563,805,1,2540.63,2540.63
563,808,1,4346.71,4346.71
564,1005,1,1416.14,1416.14
565,1808,1,4007.55,4007.55
565,1803,1,3326.89,3326.89
566,2006,1,2887.5,2887.5
567,1103,1,4175.85,4175.85
568,1304,1,3431.27,3431.27
569,1505,1,4545.86,4545.86
569,1506,1,1130.52,1130.52
570,1503,1,1772.07,1772.07
570,1506,1,1130.52,1130.52
571,1006,1,2912.78,2912.78
571,1010,1,1035.63,1035.63
572,701,1,3524.28,3524.28
572,708,1,1070.28,1070.28
573,803,1,1086.08,1086.08
573,806,1,953.08,953.08
573,805,1,2540.63,2540.63
574,1010,1,1035.63,1035.63
574,1005,1,1416.14,1416.14
574,1003,1,2996.95,2996.95
575,909,1,1364.03,1364.03
576,2001,1,2948.54,2948.54
577,1102,1,1364.77,1364.77
577,1106,1,3418.45,3418.45
578,1406,1,1232.1,1232.1
578,1410,1,2548.95,2548.95
578,1407,1,1181.01,1181.01
579,906,1,2011.01,2011.01
579,909,1,1364.03,1364.03
579,908,1,1076.95,1076.95
580,1806,1,3848.03,3848.03
581,1706,1,4957.18,4957.18
581,1707,1,1956.42,1956.42
582,1204,1,3687.04,3687.04
583,2003,1,3408.93,3408.93
583,2007,1,2641.9,2641.9
584,2008,1,4840.87,4840.87
585,1903,1,2242.54,2242.54
585,1906,1,4589.11,4589.11
586,804,1,1695.63,1695.63
586,808,1,4346.71,4346.71
587,1201,1,2350.76,2350.76
587,1204,1,3687.04,3687.04
587,1206,1,4984.67,4984.67
588,505,1,3920.32,3920.32
589,2007,1,2641.9,2641.9
590,102,1,2803.33,2803.33
591,909,1,1364.03,1364.03
591,907,1,3063.05,3063.05
591,908,1,1076.95,1076.95
592,102,1,2803.33,2803.33
592,110,1,1227.79,1227.79
593,609,1,2246.95,2246.95
593,606,1,1213.74,1213.74
594,510,1,3746.72,3746.72
594,506,1,1320.62,1320.62
595,603,1,4150.51,4150.51
595,604,1,4326.67,4326.67
596,1802,1,875.92,875.92
596,1806,1,3848.03,3848.03
596,1807,1,1574.08,1574.08
597,310,1,3120.17,3120.17
597,306,1,4809.36,4809.36
597,305,1,2879.27,2879.27
598,1308,1,1288.96,1288.96
598,1303,1,4791.21,4791.21
598,1309,1,4001.42,4001.42
599,409,1,2480.97,2480.97
600,1701,1,1416.67,1416.67
600,1704,1,1022.79,1022.79
600,1708,1,1364.71,1364.71
601,503,1,4197.81,4197.81
601,508,1,4453.14,4453.14
602,1104,1,3429.75,3429.75
603,1207,1,3902.84,3902.84
603,1210,1,3383.16,3383.16
603,1205,1,2930.25,2930.25
604,206,1,2809.44,2809.44
605,410,1,3634.12,3634.12
605,403,1,4389.21,4389.21
606,703,1,4240.62,4240.62
606,705,1,2538.98,2538.98
606,707,1,3059.99,3059.99
607,604,1,4326.67,4326.67
607,602,1,2419.05,2419.05
607,610,1,2711.29,2711.29
608,1507,1,3248.33,3248.33
608,1504,1,4027.86,4027.86
609,1507,1,3248.33,3248.33
610,910,1,1234.63,1234.63
611,1101,1,3716.09,3716.09
611,1102,1,1364.77,1364.77
611,1110,1,3349.22,3349.22
612,1602,1,3226.88,3226.88
612,1604,1,1647.86,1647.86
612,1605,1,2384.43,2384.43
613,1707,1,1956.42,1956.42
613,1702,1,2615.56,2615.56
613,1706,1,4957.18,4957.18
614,108,1,4860.8,4860.8
615,1003,1,2996.95,2996.95
616,1508,1,4562.2,4562.2
617,1706,1,4957.18,4957.18
617,1707,1,1956.42,1956.42
618,1906,1,4589.11,4589.11
618,1909,1,773.53,773.53
618,1902,1,3262.94,3262.94
619,1208,1,1352.46,1352.46
619,1202,1,3345.06,3345.06
619,1207,1,3902.84,3902.84
620,1501,1,3835.32,3835.32
620,1505,1,4545.86,4545.86
621,2003,1,3408.93,3408.93
621,2007,1,2641.9,2641.9
621,2002,1,3598.42,3598.42
622,703,1,4240.62,4240.62
622,706,1,4247.5,4247.5
622,709,1,3979.05,3979.05
623,1309,1,4001.42,4001.42
623,1304,1,3431.27,3431.27
624,1605,1,2384.43,2384.43
624,1601,1,4454.8,4454.8
625,1508,1,4562.2,4562.2
625,1506,1,1130.52,1130.52
626,409,1,2480.97,2480.97
627,906,1,2011.01,2011.01
628,807,1,3018.18,3018.18
628,809,1,3591.88,3591.88
628,810,1,1639.62,1639.62
629,1704,1,1022.79,1022.79
629,1710,1,3115.43,3115.43
629,1706,1,4957.18,4957.18
630,1810,1,4556.66,4556.66
630,1804,1,2743.26,2743.26
631,1804,1,2743.26,2743.26
631,1805,1,4399.36,4399.36
631,1808,1,4007.55,4007.55
632,1709,1,3319.66,3319.66
632,1707,1,1956.42,1956.42
632,1708,1,1364.71,1364.71
633,909,1,1364.03,1364.03
634,605,1,3363.29,3363.29
635,906,1,2011.01,2011.01
635,910,1,1234.63,1234.63
635,903,1,4147.26,4147.26
636,1503,1,1772.07,1772.07
636,1504,1,4027.86,4027.86
637,2006,1,2887.5,2887.5
638,706,1,4247.5,4247.5
638,701,1,3524.28,3524.28
639,1409,1,2324.63,2324.63
639,1410,1,2548.95,2548.95
640,905,1,4741.11,4741.11
640,907,1,3063.05,3063.05
640,906,1,2011.01,2011.01
641,106,1,4259.31,4259.31
642,601,1,3024.91,3024.91
642,607,1,1236.91,1236.91
642,604,1,4326.67,4326.67
643,1504,1,4027.86,4027.86
643,1501,1,3835.32,3835.32
643,1507,1,3248.33,3248.33
644,1802,1,875.92,875.92
645,1302,1,3366.99,3366.99
646,2004,1,1537.11,1537.11
647,401,1,3356.73,3356.73
648,505,1,3920.32,3920.32
649,1903,1,2242.54,2242.54
649,1907,1,3229.82,3229.82
649,1906,1,4589.11,4589.11
650,702,1,1963.01,1963.01
650,704,1,4554.36,4554.36
651,408,1,3344.81,3344.81
652,102,1,2803.33,2803.33
652,101,1,2032.62,2032.62
653,1410,1,2548.95,2548.95
653,1408,1,3726.67,3726.67
654,707,1,3059.99,3059.99
654,709,1,3979.05,3979.05
655,1103,1,4175.85,4175.85
655,1105,1,4036.63,4036.63
655,1107,1,2977.86,2977.86
656,203,1,3572.78,3572.78
656,201,1,4394.81,4394.81
656,208,1,4694.22,4694.22
657,2005,1,2228.54,2228.54
657,2009,1,3121.17,3121.17
658,902,1,3127.27,3127.27
659,410,1,3634.12,3634.12
659,404,1,1430.34,1430.34
660,1401,1,3425.8,3425.8
661,509,1,1930.11,1930.11
661,508,1,4453.14,4453.14
662,2009,1,3121.17,3121.17
662,2007,1,2641.9,2641.9
663,1302,1,3366.99,3366.99
663,1304,1,3431.27,3431.27
664,1303,1,4791.21,4791.21
664,1302,1,3366.99,3366.99
664,1304,1,3431.27,3431.27
665,409,1,2480.97,2480.97
666,406,1,4084.06,4084.06
667,1905,1,1960.29,1960.29
668,1605,1,2384.43,2384.43
668,1604,1,1647.86,1647.86
668,1602,1,3226.88,3226.88
669,108,1,4860.8,4860.8
669,103,1,2740.58,2740.58
670,1807,1,1574.08,1574.08
670,1805,1,4399.36,4399.36
670,1808,1,4007.55,4007.55
671,1802,1,875.92,875.92
672,505,1,3920.32,3920.32
672,507,1,4238.21,4238.21
673,1008,1,3228.1,3228.1
674,1409,1,2324.63,2324.63
674,1410,1,2548.95,2548.95
675,202,1,4921.05,4921.05
676,1807,1,1574.08,1574.08
677,1604,1,1647.86,1647.86
677,1602,1,3226.88,3226.88
677,1605,1,2384.43,2384.43
678,302,1,4094.34,4094.34
679,205,1,3650.06,3650.06
679,203,1,3572.78,3572.78
680,604,1,4326.67,4326.67
681,808,1,4346.71,4346.71
682,1802,1,875.92,875.92
682,1807,1,1574.08,1574.08
683,108,1,4860.8,4860.8
683,109,1,1454.3,1454.3
683,102,1,2803.33,2803.33
684,504,1,2958.12,2958.12
684,508,1,4453.14,4453.14
685,205,1,3650.06,3650.06
685,204,1,2910.38,2910.38
685,201,1,4394.81,4394.81
686,809,1,3591.88,3591.88
686,805,1,2540.63,2540.63
686,806,1,953.08,953.08
687,1402,1,2426.96,2426.96
688,701,1,3524.28,3524.28
689,503,1,4197.81,4197.81
689,506,1,1320.62,1320.62
689,504,1,2958.12,2958.12
690,406,1,4084.06,4084.06
691,1003,1,2996.95,2996.95
691,1006,1,2912.78,2912.78
692,1303,1,4791.21,4791.21
692,1310,1,3335.35,3335.35
693,602,1,2419.05,2419.05
694,2005,1,2228.54,2228.54
695,2010,1,4107.47,4107.47
695,2008,1,4840.87,4840.87
695,2004,1,1537.11,1537.11
696,1805,1,4399.36,4399.36
696,1802,1,875.92,875.92
697,204,1,2910.38,2910.38
697,209,1,1354.11,1354.11
698,902,1,3127.27,3127.27
699,205,1,3650.06,3650.06
700,103,1,2740.58,2740.58
700,105,1,2074.83,2074.83
701,1105,1,4036.63,4036.63
701,1104,1,3429.75,3429.75
701,1109,1,1206.21,1206.21
702,1706,1,4957.18,4957.18
702,1704,1,1022.79,1022.79
702,1707,1,1956.42,1956.42
703,1401,1,3425.8,3425.8
703,1402,1,2426.96,2426.96
704,1105,1,4036.63,4036.63
704,1110,1,3349.22,3349.22
704,1101,1,3716.09,3716.09
705,2004,1,1537.11,1537.11
705,2005,1,2228.54,2228.54
706,908,1,1076.95,1076.95
706,906,1,2011.01,2011.01
706,910,1,1234.63,1234.63
707,2004,1,1537.11,1537.11
707,2010,1,4107.47,4107.47
708,1709,1,3319.66,3319.66
708,1705,1,1549.01,1549.01
708,1710,1,3115.43,3115.43
709,1805,1,4399.36,4399.36
710,708,1,1070.28,1070.28
710,705,1,2538.98,2538.98
711,2009,1,3121.17,3121.17
711,2006,1,2887.5,2887.5
711,2005,1,2228.54,2228.54
712,605,1,3363.29,3363.29
713,1208,1,1352.46,1352.46
713,1204,1,3687.04,3687.04
713,1206,1,4984.67,4984.67
714,401,1,3356.73,3356.73
714,406,1,4084.06,4084.06
714,409,1,2480.97,2480.97
715,1804,1,2743.26,2743.26
715,1809,1,3170.41,3170.41
715,1805,1,4399.36,4399.36
716,1306,1,962.64,962.64
716,1307,1,3964.57,3964.57
716,1308,1,1288.96,1288.96
717,1205,1,2930.25,2930.25
717,1204,1,3687.04,3687.04
717,1206,1,4984.67,4984.67
718,1707,1,1956.42,1956.42
718,1710,1,3115.43,3115.43
718,1701,1,1416.67,1416.67
719,1006,1,2912.78,2912.78
719,1008,1,3228.1,3228.1
720,404,1,1430.34,1430.34
720,409,1,2480.97,2480.97
720,401,1,3356.73,3356.73
721,907,1,3063.05,3063.05
721,902,1,3127.27,3127.27
722,1108,1,4021.08,4021.08
722,1110,1,3349.22,3349.22
722,1106,1,3418.45,3418.45
723,1702,1,2615.56,2615.56
724,1003,1,2996.95,2996.95
725,1908,1,3892.84,3892.84
726,1009,1,1146.89,1146.89
727,403,1,4389.21,4389.21
727,408,1,3344.81,3344.81
728,1504,1,4027.86,4027.86
728,1508,1,4562.2,4562.2
728,1506,1,1130.52,1130.52
729,404,1,1430.34,1430.34
730,1910,1,1459.75,1459.75
731,605,1,3363.29,3363.29
731,608,1,3110.68,3110.68
731,602,1,2419.05,2419.05
732,1803,1,3326.89,3326.89
732,1806,1,3848.03,3848.03
733,103,1,2740.58,2740.58
733,102,1,2803.33,2803.33
733,107,1,1206.94,1206.94
734,410,1,3634.12,3634.12
734,409,1,2480.97,2480.97
734,408,1,3344.81,3344.81
735,406,1,4084.06,4084.06
735,404,1,1430.34,1430.34
735,407,1,3410.16,3410.16
736,906,1,2011.01,2011.01
736,903,1,4147.26,4147.26
737,1907,1,3229.82,3229.82
738,903,1,4147.26,4147.26
739,506,1,1320.62,1320.62
739,510,1,3746.72,3746.72
739,509,1,1930.11,1930.11
740,302,1,4094.34,4094.34
741,408,1,3344.81,3344.81
741,402,1,4440.97,4440.97
741,403,1,4389.21,4389.21
742,1705,1,1549.01,1549.01
743,1009,1,1146.89,1146.89
744,1802,1,875.92,875.92
745,107,1,1206.94,1206.94
745,101,1,2032.62,2032.62
746,107,1,1206.94,1206.94
746,108,1,4860.8,4860.8
747,910,1,1234.63,1234.63
747,903,1,4147.26,4147.26
747,902,1,3127.27,3127.27
748,1504,1,4027.86,4027.86
748,1507,1,3248.33,3248.33
749,1208,1,1352.46,1352.46
749,1205,1,2930.25,2930.25
749,1202,1,3345.06,3345.06
750,903,1,4147.26,4147.26
751,808,1,4346.71,4346.71
751,804,1,1695.63,1695.63
751,806,1,953.08,953.08
752,510,1,3746.72,3746.72
752,503,1,4197.81,4197.81
752,509,1,1930.11,1930.11
753,1704,1,1022.79,1022.79
754,1607,1,2791.5,2791.5
754,1608,1,4395.55,4395.55
754,1604,1,1647.86,1647.86
755,1010,1,1035.63,1035.63
755,1001,1,1473.12,1473.12
755,1002,1,3587.52,3587.52
756,1705,1,1549.01,1549.01
756,1708,1,1364.71,1364.71
756,1702,1,2615.56,2615.56
757,205,1,3650.06,3650.06
757,203,1,3572.78,3572.78
758,909,1,1364.03,1364.03
758,908,1,1076.95,1076.95
759,1403,1,4215.06,4215.06
759,1407,1,1181.01,1181.01
759,1408,1,3726.67,3726.67
760,705,1,2538.98,2538.98
760,708,1,1070.28,1070.28
761,902,1,3127.27,3127.27
762,208,1,4694.22,4694.22
762,202,1,4921.05,4921.05
762,206,1,2809.44,2809.44
763,1706,1,4957.18,4957.18
763,1709,1,3319.66,3319.66
763,1708,1,1364.71,1364.71
764,604,1,4326.67,4326.67
765,908,1,1076.95,1076.95
766,1504,1,4027.86,4027.86
766,1505,1,4545.86,4545.86
766,1507,1,3248.33,3248.33
767,1204,1,3687.04,3687.04
767,1201,1,2350.76,2350.76
767,1206,1,4984.67,4984.67
768,906,1,2011.01,2011.01
768,902,1,3127.27,3127.27
769,109,1,1454.3,1454.3
769,105,1,2074.83,2074.83
769,108,1,4860.8,4860.8
770,710,1,3321.37,3321.37
770,701,1,3524.28,3524.28
770,708,1,1070.28,1070.28
771,706,1,4247.5,4247.5
771,709,1,3979.05,3979.05
771,703,1,4240.62,4240.62
772,408,1,3344.81,3344.81
772,402,1,4440.97,4440.97
772,404,1,1430.34,1430.34
773,408,1,3344.81,3344.81
773,410,1,3634.12,3634.12
774,910,1,1234.63,1234.63
774,908,1,1076.95,1076.95
775,1205,1,2930.25,2930.25
776,1403,1,4215.06,4215.06
776,1407,1,1181.01,1181.01
776,1409,1,2324.63,2324.63
777,1507,1,3248.33,3248.33
778,1004,1,3790.9,3790.9
779,508,1,4453.14,4453.14
779,504,1,2958.12,2958.12
779,502,1,5078.85,5078.85
780,805,1,2540.63,2540.63
781,1202,1,3345.06,3345.06
781,1204,1,3687.04,3687.04
782,1406,1,1232.1,1232.1
783,407,1,3410.16,3410.16
783,410,1,3634.12,3634.12
784,1604,1,1647.86,1647.86
784,1601,1,4454.8,4454.8
785,507,1,4238.21,4238.21
786,906,1,2011.01,2011.01
787,1003,1,2996.95,2996.95
788,1108,1,4021.08,4021.08
789,1508,1,4562.2,4562.2
789,1503,1,1772.07,1772.07
790,1606,1,879.42,879.42
791,306,1,4809.36,4809.36
791,302,1,4094.34,4094.34
791,310,1,3120.17,3120.17
792,504,1,2958.12,2958.12
792,502,1,5078.85,5078.85
793,906,1,2011.01,2011.01
793,905,1,4741.11,4741.11
794,1309,1,4001.42,4001.42
794,1310,1,3335.35,3335.35
794,1307,1,3964.57,3964.57
795,508,1,4453.14,4453.14
796,1405,1,3091.63,3091.63
796,1401,1,3425.8,3425.8
797,1803,1,3326.89,3326.89
798,1610,1,1868.93,1868.93
798,1606,1,879.42,879.42
798,1604,1,1647.86,1647.86
799,1908,1,3892.84,3892.84
800,209,1,1354.11,1354.11
801,703,1,4240.62,4240.62
802,1101,1,3716.09,3716.09
802,1107,1,2977.86,2977.86
802,1102,1,1364.77,1364.77
803,306,1,4809.36,4809.36
803,301,1,1008.07,1008.07
804,1802,1,875.92,875.92
805,1505,1,4545.86,4545.86
805,1501,1,3835.32,3835.32
805,1503,1,1772.07,1772.07
806,1407,1,1181.01,1181.01
806,1401,1,3425.8,3425.8
807,409,1,2480.97,2480.97
807,401,1,3356.73,3356.73
808,1709,1,3319.66,3319.66
808,1701,1,1416.67,1416.67
808,1708,1,1364.71,1364.71
809,1302,1,3366.99,3366.99
809,1305,1,3970.1,3970.1
809,1307,1,3964.57,3964.57
810,1207,1,3902.84,3902.84
811,1705,1,1549.01,1549.01
811,1708,1,1364.71,1364.71
812,2005,1,2228.54,2228.54
813,101,1,2032.62,2032.62
814,1408,1,3726.67,3726.67
814,1401,1,3425.8,3425.8
814,1410,1,2548.95,2548.95
815,102,1,2803.33,2803.33
816,601,1,3024.91,3024.91
816,604,1,4326.67,4326.67
817,701,1,3524.28,3524.28
817,707,1,3059.99,3059.99
817,709,1,3979.05,3979.05
818,1704,1,1022.79,1022.79
818,1709,1,3319.66,3319.66
818,1705,1,1549.01,1549.01
819,710,1,3321.37,3321.37
819,703,1,4240.62,4240.62
819,709,1,3979.05,3979.05
820,1202,1,3345.06,3345.06
820,1207,1,3902.84,3902.84
821,1806,1,3848.03,3848.03
822,309,1,2296.15,2296.15
822,310,1,3120.17,3120.17
822,301,1,1008.07,1008.07
823,1102,1,1364.77,1364.77
823,1101,1,3716.09,3716.09
824,1009,1,1146.89,1146.89
824,1003,1,2996.95,2996.95
825,206,1,2809.44,2809.44
825,208,1,4694.22,4694.22
825,205,1,3650.06,3650.06
826,108,1,4860.8,4860.8
827,1307,1,3964.57,3964.57
827,1303,1,4791.21,4791.21
828,106,1,4259.31,4259.31
828,102,1,2803.33,2803.33
828,103,1,2740.58,2740.58
829,1702,1,2615.56,2615.56
829,1710,1,3115.43,3115.43
830,1810,1,4556.66,4556.66
830,1808,1,4007.55,4007.55
831,606,1,1213.74,1213.74
831,607,1,1236.91,1236.91
832,1105,1,4036.63,4036.63
833,1108,1,4021.08,4021.08
833,1102,1,1364.77,1364.77
834,1204,1,3687.04,3687.04
834,1210,1,3383.16,3383.16
834,1208,1,1352.46,1352.46
835,1403,1,4215.06,4215.06
835,1408,1,3726.67,3726.67
836,1104,1,3429.75,3429.75
837,105,1,2074.83,2074.83
837,108,1,4860.8,4860.8
838,303,1,1518.77,1518.77
838,310,1,3120.17,3120.17
838,301,1,1008.07,1008.07
839,410,1,3634.12,3634.12
