id,pedidoId,repartidorId,fecha_asignacion,fecha_entrega,estado,distancia_km
550,550,45,2025-01-15 03:25:00.000000,2025-01-15 04:12:00,completado,7.22
552,552,31,2024-12-25 19:57:35.000000,2024-12-25 20:52:35,completado,8.89
553,553,45,2025-01-13 21:43:53.000000,2025-01-13 22:33:53,completado,6.44
554,554,48,2024-12-30 04:25:15.000000,2024-12-30 05:03:15,completado,9.62
556,556,28,2024-12-31 17:05:01.000000,2024-12-31 17:49:01,completado,8.01
558,558,49,2025-01-13 11:02:39.000000,2025-01-13 11:33:39,completado,3.57
559,559,10,2025-01-12 01:29:00.000000,2025-01-12 02:24:00,completado,2.37
560,560,32,2024-12-25 00:01:14.000000,2024-12-25 01:15:14,completado,7.36
562,562,8,2024-12-22 10:48:12.000000,2024-12-22 11:20:12,completado,8.58
563,563,20,2024-12-26 00:43:36.000000,2024-12-26 01:30:36,completado,6.78
567,567,20,2024-12-22 22:30:04.000000,2024-12-22 23:28:04,completado,9.04
571,571,9,2025-01-09 16:20:43.000000,2025-01-09 17:14:43,completado,7.59
572,572,29,2024-12-31 18:43:10.000000,2024-12-31 19:29:10,completado,8.23
573,573,45,2025-01-04 01:08:58.000000,2025-01-04 02:19:58,completado,7.17
574,574,34,2025-01-12 12:18:02.000000,2025-01-12 13:18:02,completado,7.14
575,575,28,2024-12-28 19:07:25.000000,2024-12-28 19:45:25,completado,4.68
576,576,20,2025-01-13 19:20:27.000000,2025-01-13 20:29:27,completado,7.66
579,579,9,2024-12-29 06:38:12.000000,2024-12-29 07:47:12,completado,4.06
580,580,29,2025-01-15 20:13:59.000000,2025-01-15 20:56:59,completado,3.28
581,581,25,2024-12-25 20:03:20.000000,2024-12-25 21:19:20,completado,1.56
583,583,10,2025-01-11 16:18:43.000000,2025-01-11 17:16:43,completado,9.65
585,585,10,2025-01-01 02:57:58.000000,2025-01-01 03:53:58,completado,5.66
586,586,28,2025-01-02 02:54:41.000000,2025-01-02 03:37:41,completado,7.71
589,589,26,2024-12-31 01:05:11.000000,2024-12-31 01:32:11,completado,4.9
591,591,23,2024-12-26 21:50:03.000000,2024-12-26 23:15:03,completado,7.19
592,592,49,2024-12-30 10:39:36.000000,2024-12-30 11:30:36,completado,4.8
593,593,28,2025-01-11 16:11:37.000000,2025-01-11 16:28:37,completado,2.16
594,594,37,2025-01-16 03:39:53.000000,2025-01-16 04:18:53,completado,5.32
596,596,18,2024-12-23 07:45:54.000000,2024-12-23 08:16:54,completado,7.68
598,598,6,2024-12-20 21:42:15.000000,2024-12-20 22:21:15,completado,7.63
600,600,36,2025-01-19 10:08:59.000000,2025-01-19 11:26:59,completado,5.85
602,602,40,2025-01-15 11:41:49.000000,2025-01-15 12:23:49,completado,6.78
603,603,37,2025-01-03 09:16:50.000000,2025-01-03 10:30:50,completado,7.36
604,604,32,2024-12-25 07:54:57.000000,2024-12-25 08:51:57,completado,9.8
605,605,12,2025-01-07 03:15:43.000000,2025-01-07 04:14:43,completado,4.7
606,606,22,2025-01-14 17:39:27.000000,2025-01-14 18:17:27,completado,4.06
607,607,29,2024-12-31 09:31:08.000000,2024-12-31 10:10:08,completado,8.23
608,608,32,2025-01-11 18:28:11.000000,2025-01-11 18:54:11,completado,8.61
609,609,21,2024-12-21 00:33:55.000000,2024-12-21 00:58:55,completado,9.58
615,615,31,2025-01-16 22:44:28.000000,2025-01-16 23:18:28,completado,7.88
616,616,40,2025-01-08 05:09:02.000000,2025-01-08 05:56:02,completado,5.2
621,621,12,2025-01-17 13:56:03.000000,2025-01-17 15:00:03,completado,6.68
622,622,17,2025-01-12 04:02:24.000000,2025-01-12 04:44:24,completado,9.45
627,627,29,2025-01-14 23:48:37.000000,2025-01-15 00:30:37,completado,4.41
629,629,44,2024-12-24 04:09:15.000000,2024-12-24 04:55:15,completado,4.91
630,630,38,2025-01-02 11:51:20.000000,2025-01-02 12:41:20,completado,4.82
631,631,18,2025-01-18 15:24:15.000000,2025-01-18 15:54:15,completado,2.77
634,634,1,2025-01-13 04:02:52.000000,2025-01-13 04:39:52,completado,9.72
635,635,20,2024-12-24 22:00:51.000000,2024-12-24 22:52:51,completado,8.31
636,636,30,2025-01-19 01:56:45.000000,2025-01-19 02:43:45,completado,7.48
637,637,34,2024-12-31 21:21:28.000000,2024-12-31 22:12:28,completado,7.12
642,642,25,2025-01-16 21:27:53.000000,2025-01-16 22:04:53,completado,1.61
645,645,32,2025-01-12 07:57:28.000000,2025-01-12 08:30:28,completado,3.34
648,648,42,2024-12-28 22:48:35.000000,2024-12-28 23:39:35,completado,5.7
649,649,23,2024-12-23 16:44:34.000000,2024-12-23 17:09:34,completado,4.07
651,651,9,2025-01-13 10:46:39.000000,2025-01-13 11:45:39,completado,6.33
653,653,31,2024-12-30 03:12:12.000000,2024-12-30 03:41:12,completado,4.9
657,657,49,2025-01-17 14:48:19.000000,2025-01-17 16:09:19,completado,3.24
658,658,25,2025-01-09 00:55:05.000000,2025-01-09 02:07:05,completado,6.99
660,660,38,2024-12-24 11:45:31.000000,2024-12-24 12:28:31,completado,6.9
662,662,16,2025-01-01 01:43:25.000000,2025-01-01 02:39:25,completado,3.53
664,664,10,2025-01-18 07:11:42.000000,2025-01-18 07:57:42,completado,5.09
665,665,1,2025-01-08 11:36:31.000000,2025-01-08 12:25:31,completado,4.25
666,666,30,2024-12-26 15:50:52.000000,2024-12-26 17:07:52,completado,3.82
667,667,38,2024-12-30 07:57:26.000000,2024-12-30 08:24:26,completado,7.12
668,668,49,2024-12-30 20:31:51.000000,2024-12-30 21:14:51,completado,7.59
669,669,8,2025-01-12 16:45:21.000000,2025-01-12 17:35:21,completado,5.34
670,670,22,2025-01-18 09:29:31.000000,2025-01-18 09:52:31,completado,6.01
671,671,9,2025-01-15 12:13:39.000000,2025-01-15 13:05:39,completado,8.66
672,672,38,2025-01-13 06:00:48.000000,2025-01-13 06:45:48,completado,5.52
673,673,48,2025-01-19 01:13:59.000000,2025-01-19 02:11:59,completado,3.05
674,674,37,2024-12-21 01:39:51.000000,2024-12-21 02:24:51,completado,9.2
675,675,18,2025-01-06 08:20:17.000000,2025-01-06 08:48:17,completado,5.38
676,676,9,2024-12-27 14:04:36.000000,2024-12-27 15:02:36,completado,8.61
677,677,34,2024-12-30 10:38:52.000000,2024-12-30 11:12:52,completado,3.39
678,678,44,2025-01-08 03:13:09.000000,2025-01-08 04:07:09,completado,3.52
680,680,29,2025-01-01 22:54:43.000000,2025-01-01 23:09:43,completado,4.52
683,683,38,2025-01-02 13:32:33.000000,2025-01-02 14:26:33,completado,1.77
684,684,18,2024-12-27 03:10:03.000000,2024-12-27 03:31:03,completado,9.65
687,687,37,2025-01-18 15:19:45.000000,2025-01-18 15:42:45,completado,3.58
688,688,50,2025-01-01 11:06:57.000000,2025-01-01 11:38:57,completado,4.79
689,689,42,2024-12-24 20:54:49.000000,2024-12-24 21:15:49,completado,7.32
690,690,39,2024-12-21 16:51:41.000000,2024-12-21 17:25:41,completado,6.32
695,695,26,2025-01-06 07:46:36.000000,2025-01-06 08:47:36,completado,8.51
696,696,25,2024-12-23 09:46:18.000000,2024-12-23 10:53:18,completado,3.57
699,699,20,2025-01-17 22:38:24.000000,2025-01-17 23:07:24,completado,7.86
700,700,9,2024-12-24 10:38:43.000000,2024-12-24 12:01:43,completado,5.23
701,701,22,2024-12-31 07:12:17.000000,2024-12-31 08:19:17,completado,6.35
702,702,39,2025-01-11 02:01:56.000000,2025-01-11 02:51:56,completado,5.69
705,705,44,2025-01-10 13:45:39.000000,2025-01-10 14:40:39,completado,9.76
708,708,17,2024-12-30 15:31:08.000000,2024-12-30 16:35:08,completado,4.97
709,709,25,2025-01-13 03:25:06.000000,2025-01-13 04:27:06,completado,3.32
712,712,45,2025-01-11 13:46:31.000000,2025-01-11 14:06:31,completado,4.81
714,714,21,2025-01-03 23:05:46.000000,2025-01-03 23:45:46,completado,5.12
715,715,45,2024-12-28 20:53:29.000000,2024-12-28 21:25:29,completado,1.94
716,716,36,2024-12-24 22:11:10.000000,2024-12-24 22:50:10,completado,9.84
718,718,48,2024-12-26 10:57:53.000000,2024-12-26 12:10:53,completado,7.14
720,720,21,2024-12-22 20:11:47.000000,2024-12-22 21:16:47,completado,6.58
723,723,17,2025-01-03 02:23:09.000000,2025-01-03 03:34:09,completado,4.18
725,725,12,2025-01-18 15:10:21.000000,2025-01-18 16:15:21,completado,6.51
730,730,33,2025-01-07 09:03:13.000000,2025-01-07 09:24:13,completado,4.06
731,731,8,2024-12-27 12:31:24.000000,2024-12-27 13:13:24,completado,9.25
732,732,33,2024-12-25 23:30:13.000000,2024-12-26 00:32:13,completado,2.54
734,734,8,2024-12-26 21:42:23.000000,2024-12-26 22:59:23,completado,6.75
735,735,10,2025-01-02 19:51:57.000000,2025-01-02 20:53:57,completado,4.91
737,737,20,2024-12-31 11:09:45.000000,2024-12-31 11:48:45,completado,7.69
739,739,20,2025-01-02 12:47:20.000000,2025-01-02 13:35:20,completado,4.12
740,740,49,2025-01-14 02:53:19.000000,2025-01-14 04:04:19,completado,7.14
741,741,45,2025-01-17 01:45:00.000000,2025-01-17 02:20:00,completado,6.4
742,742,29,2024-12-27 11:30:51.000000,2024-12-27 12:29:51,completado,3.27
745,745,3,2024-12-26 04:05:04.000000,2024-12-26 04:44:04,completado,4.25
746,746,30,2025-01-12 15:33:55.000000,2025-01-12 16:41:55,completado,1.77
747,747,25,2025-01-14 20:18:13.000000,2025-01-14 21:13:13,completado,6.92
750,750,9,2025-01-06 08:39:19.000000,2025-01-06 09:19:19,completado,6.27
752,752,18,2024-12-27 21:24:29.000000,2024-12-27 21:57:29,completado,6.09
753,753,44,2024-12-24 14:32:35.000000,2024-12-24 15:47:35,completado,8.52
756,756,23,2024-12-23 09:25:47.000000,2024-12-23 10:39:47,completado,6.91
761,761,22,2025-01-07 06:19:02.000000,2025-01-07 07:25:02,completado,5.04
763,763,10,2025-01-15 15:23:17.000000,2025-01-15 16:47:17,completado,3.05
765,765,22,2025-01-18 08:20:06.000000,2025-01-18 09:03:06,completado,8.97
766,766,50,2024-12-30 18:33:22.000000,2024-12-30 19:12:22,completado,1.96
767,767,30,2024-12-29 13:39:04.000000,2024-12-29 14:33:04,completado,4.46
770,770,37,2025-01-04 23:23:01.000000,2025-01-04 23:51:01,completado,4.75
773,773,36,2025-01-03 14:43:45.000000,2025-01-03 15:57:45,completado,6.72
774,774,42,2024-12-31 00:15:26.000000,2024-12-31 01:34:26,completado,9.48
775,775,8,2025-01-01 12:11:49.000000,2025-01-01 13:12:49,completado,5.33
776,776,18,2024-12-27 09:17:13.000000,2024-12-27 09:41:13,completado,8.54
778,778,44,2025-01-15 11:21:55.000000,2025-01-15 12:18:55,completado,2.7
779,779,6,2025-01-04 19:46:19.000000,2025-01-04 20:27:19,completado,4.12
780,780,3,2025-01-09 19:06:47.000000,2025-01-09 19:33:47,completado,3.33
782,782,25,2025-01-16 04:52:51.000000,2025-01-16 05:27:51,completado,6.39
783,783,16,2025-01-15 03:10:29.000000,2025-01-15 04:01:29,completado,3.19
784,784,48,2025-01-18 13:11:10.000000,2025-01-18 13:58:10,completado,4.52
785,785,4,2024-12-24 09:22:29.000000,2024-12-24 09:50:29,completado,9.34
788,788,9,2025-01-01 09:13:47.000000,2025-01-01 09:43:47,completado,2.81
789,789,26,2025-01-10 17:03:51.000000,2025-01-10 17:46:51,completado,10.0
790,790,29,2024-12-29 22:40:03.000000,2024-12-29 23:46:03,completado,7.95
791,791,32,2024-12-30 05:08:45.000000,2024-12-30 05:33:45,completado,8.54
792,792,50,2025-01-19 14:48:27.000000,2025-01-19 15:05:27,completado,9.03
793,793,34,2024-12-30 02:22:22.000000,2024-12-30 03:12:22,completado,2.32
794,794,50,2024-12-23 15:00:02.000000,2024-12-23 15:18:02,completado,7.63
795,795,37,2025-01-11 10:32:54.000000,2025-01-11 10:55:54,completado,8.71
797,797,12,2025-01-07 19:48:42.000000,2025-01-07 20:48:42,completado,4.75
800,800,24,2024-12-25 17:48:00.000000,2024-12-25 18:25:00,completado,7.08
802,802,48,2025-01-11 11:32:07.000000,2025-01-11 12:18:07,completado,8.14
804,804,40,2025-01-04 06:46:42.000000,2025-01-04 07:39:42,completado,5.55
806,806,21,2025-01-07 05:06:15.000000,2025-01-07 05:24:15,completado,8.78
807,807,8,2025-01-03 09:44:25.000000,2025-01-03 10:32:25,completado,5.75
809,809,16,2025-01-04 09:36:36.000000,2025-01-04 10:07:36,completado,1.84
813,813,28,2025-01-03 16:08:10.000000,2025-01-03 16:59:10,completado,7.66
814,814,1,2025-01-11 08:48:08.000000,2025-01-11 09:21:08,completado,1.51
817,817,6,2024-12-24 06:36:44.000000,2024-12-24 07:16:44,completado,9.11
818,818,50,2025-01-13 20:06:44.000000,2025-01-13 21:23:44,completado,4.57
820,820,44,2024-12-29 14:24:50.000000,2024-12-29 15:36:50,completado,2.1
822,822,24,2025-01-12 05:07:33.000000,2025-01-12 05:59:33,completado,6.09
823,823,10,2025-01-05 05:30:52.000000,2025-01-05 06:18:52,completado,4.57
825,825,12,2025-01-06 19:14:11.000000,2025-01-06 19:41:11,completado,9.6
826,826,50,2024-12-25 17:28:27.000000,2024-12-25 18:21:27,completado,2.66
828,828,1,2025-01-10 09:43:10.000000,2025-01-10 10:17:10,completado,3.42
829,829,17,2025-01-04 20:54:22.000000,2025-01-04 21:34:22,completado,4.02
830,830,40,2025-01-12 13:29:30.000000,2025-01-12 14:08:30,completado,7.63
831,831,40,2025-01-11 00:04:03.000000,2025-01-11 00:30:03,completado,1.76
832,832,39,2025-01-06 14:15:25.000000,2025-01-06 14:38:25,completado,9.41
833,833,3,2024-12-25 14:29:42.000000,2024-12-25 15:28:42,completado,2.52
834,834,32,2024-12-30 21:41:31.000000,2024-12-30 22:30:31,completado,7.12
835,835,31,2025-01-12 03:38:45.000000,2025-01-12 04:10:45,completado,7.42
836,836,17,2025-01-03 06:05:01.000000,2025-01-03 07:15:01,completado,9.05
837,837,30,2024-12-27 12:07:24.000000,2024-12-27 13:28:24,completado,4.71
838,838,31,2025-01-08 21:19:11.000000,2025-01-08 21:47:11,completado,7.2
843,843,44,2025-01-18 20:55:45.000000,2025-01-18 21:34:45,completado,4.01
844,844,49,2025-01-02 18:29:20.000000,2025-01-02 18:59:20,completado,8.98
845,845,21,2025-01-10 14:57:57.000000,2025-01-10 16:09:57,completado,9.42
846,846,17,2024-12-21 09:16:45.000000,2024-12-21 09:48:45,completado,6.03
848,848,21,2024-12-29 03:31:23.000000,2024-12-29 04:29:23,completado,5.94
849,849,6,2024-12-22 05:53:34.000000,2024-12-22 06:33:34,completado,7.53
851,851,32,2025-01-03 06:55:51.000000,2025-01-03 07:57:51,completado,8.69
852,852,25,2025-01-06 17:03:29.000000,2025-01-06 17:54:29,completado,8.66
856,856,3,2025-01-07 05:03:26.000000,2025-01-07 06:05:26,completado,4.1
858,858,23,2024-12-21 07:10:26.000000,2024-12-21 08:02:26,completado,8.0
860,860,1,2025-01-01 05:19:52.000000,2025-01-01 06:05:52,completado,2.44
861,861,16,2025-01-10 21:25:05.000000,2025-01-10 22:15:05,completado,6.59
862,862,1,2024-12-20 21:26:23.000000,2024-12-20 22:06:23,completado,8.2
864,864,1,2025-01-15 13:20:23.000000,2025-01-15 14:04:23,completado,1.72
865,865,50,2025-01-04 11:15:01.000000,2025-01-04 12:05:01,completado,9.41
866,866,32,2025-01-04 20:14:03.000000,2025-01-04 21:14:03,completado,3.3
867,867,37,2025-01-07 12:42:44.000000,2025-01-07 13:17:44,completado,6.42
868,868,34,2024-12-30 17:32:51.000000,2024-12-30 18:13:51,completado,3.69
869,869,20,2025-01-11 05:48:04.000000,2025-01-11 06:29:04,completado,5.09
872,872,18,2025-01-05 18:20:18.000000,2025-01-05 18:57:18,completado,7.93
874,874,12,2025-01-15 08:19:30.000000,2025-01-15 09:04:30,completado,8.84
875,875,45,2025-01-14 22:32:55.000000,2025-01-14 23:46:55,completado,8.35
876,876,10,2025-01-16 21:18:14.000000,2025-01-16 22:03:14,completado,4.66
877,877,9,2025-01-05 03:15:17.000000,2025-01-05 03:48:17,completado,7.26
879,879,39,2025-01-18 19:12:09.000000,2025-01-18 20:02:09,completado,2.45
883,883,24,2024-12-25 20:58:31.000000,2024-12-25 21:36:31,completado,9.02
885,885,50,2024-12-23 05:19:28.000000,2024-12-23 06:40:28,completado,4.82
888,888,22,2025-01-04 10:43:22.000000,2025-01-04 11:49:22,completado,5.15
889,889,18,2024-12-26 11:57:14.000000,2024-12-26 13:05:14,completado,6.96
890,890,33,2025-01-08 21:01:17.000000,2025-01-08 21:38:17,completado,3.46
891,891,32,2025-01-18 12:38:47.000000,2025-01-18 13:34:47,completado,7.03
892,892,21,2025-01-06 07:41:51.000000,2025-01-06 08:27:51,completado,2.8
894,894,45,2024-12-27 04:40:31.000000,2024-12-27 05:27:31,completado,3.69
896,896,48,2025-01-11 19:52:58.000000,2025-01-11 20:32:58,completado,3.28
899,899,34,2025-01-11 18:01:08.000000,2025-01-11 18:18:08,completado,8.53
900,900,12,2024-12-23 15:28:29.000000,2024-12-23 16:14:29,completado,1.63
902,902,16,2025-01-05 17:30:31.000000,2025-01-05 18:22:31,completado,9.56
903,903,1,2025-01-13 08:09:33.000000,2025-01-13 08:47:33,completado,9.2
904,904,31,2024-12-30 20:19:57.000000,2024-12-30 20:43:57,completado,5.57
905,905,50,2025-01-16 17:38:21.000000,2025-01-16 18:27:21,completado,9.07
908,908,8,2025-01-11 13:15:28.000000,2025-01-11 13:33:28,completado,6.83
909,909,24,2025-01-04 12:33:21.000000,2025-01-04 13:31:21,completado,2.93
911,911,45,2025-01-13 20:38:32.000000,2025-01-13 21:58:32,completado,2.09
912,912,34,2025-01-17 20:01:17.000000,2025-01-17 20:43:17,completado,4.43
915,915,50,2025-01-10 13:14:30.000000,2025-01-10 13:55:30,completado,4.15
917,917,34,2025-01-13 08:00:01.000000,2025-01-13 08:31:01,completado,3.86
918,918,3,2025-01-10 18:34:22.000000,2025-01-10 19:12:22,completado,8.01
924,924,48,2025-01-05 09:01:07.000000,2025-01-05 10:05:07,completado,4.44
925,925,10,2025-01-02 13:54:06.000000,2025-01-02 14:38:06,completado,8.66
927,927,8,2024-12-24 02:37:15.000000,2024-12-24 03:24:15,completado,5.34
928,928,38,2025-01-19 16:23:13.000000,2025-01-19 16:35:13,completado,3.77
929,929,23,2024-12-23 21:31:19.000000,2024-12-23 22:13:19,completado,4.53
930,930,50,2025-01-01 04:12:07.000000,2025-01-01 05:25:07,completado,6.56
933,933,6,2025-01-02 03:27:31.000000,2025-01-02 04:15:31,completado,9.26
934,934,38,2025-01-02 07:49:28.000000,2025-01-02 08:32:28,completado,4.52
937,937,25,2024-12-27 19:05:14.000000,2024-12-27 19:53:14,completado,7.99
938,938,32,2025-01-11 06:07:47.000000,2025-01-11 06:28:47,completado,6.89
939,939,38,2025-01-09 14:57:14.000000,2025-01-09 15:39:14,completado,6.66
942,942,22,2025-01-18 20:27:08.000000,2025-01-18 20:59:08,completado,3.96
945,945,49,2025-01-02 01:01:10.000000,2025-01-02 01:55:10,completado,9.3
946,946,21,2024-12-23 18:48:33.000000,2024-12-23 19:50:33,completado,5.15
948,948,17,2025-01-12 13:16:35.000000,2025-01-12 14:21:35,completado,4.25
949,949,10,2024-12-22 02:08:38.000000,2024-12-22 03:02:38,completado,7.16
950,950,25,2024-12-27 22:57:00.000000,2024-12-27 23:55:00,completado,2.73
951,951,50,2024-12-22 20:12:02.000000,2024-12-22 20:58:02,completado,5.45
952,952,29,2024-12-22 08:43:25.000000,2024-12-22 09:27:25,completado,10.0
955,955,32,2025-01-12 09:37:26.000000,2025-01-12 10:16:26,completado,4.28
957,957,1,2025-01-08 01:58:34.000000,2025-01-08 02:22:34,completado,4.35
961,961,44,2024-12-25 08:58:36.000000,2024-12-25 09:22:36,completado,6.37
962,962,1,2025-01-05 12:48:50.000000,2025-01-05 13:38:50,completado,6.55
963,963,31,2025-01-14 03:40:02.000000,2025-01-14 04:54:02,completado,3.58
965,965,32,2025-01-14 06:52:36.000000,2025-01-14 07:35:36,completado,3.96
966,966,6,2024-12-29 19:40:44.000000,2024-12-29 20:05:44,completado,1.73
968,968,32,2025-01-10 13:40:38.000000,2025-01-10 14:35:38,completado,2.1
970,970,42,2025-01-06 17:32:50.000000,2025-01-06 18:15:50,completado,9.29
972,972,50,2024-12-29 06:27:28.000000,2024-12-29 07:07:28,completado,9.59
974,974,18,2025-01-07 11:46:29.000000,2025-01-07 12:19:29,completado,7.43
976,976,18,2024-12-22 12:37:07.000000,2024-12-22 13:14:07,completado,2.96
977,977,37,2025-01-14 02:31:10.000000,2025-01-14 03:14:10,completado,8.28
978,978,40,2025-01-18 21:12:20.000000,2025-01-18 21:27:20,completado,3.09
981,981,33,2024-12-26 05:18:42.000000,2024-12-26 06:31:42,completado,8.5
983,983,25,2024-12-23 15:46:02.000000,2024-12-23 16:31:02,completado,8.84
984,984,29,2025-01-07 03:29:37.000000,2025-01-07 04:09:37,completado,9.12
985,985,22,2024-12-23 02:28:48.000000,2024-12-23 02:58:48,completado,6.36
986,986,44,2025-01-09 06:53:30.000000,2025-01-09 07:10:30,completado,5.6
989,989,4,2025-01-01 22:23:09.000000,2025-01-01 22:47:09,completado,2.48
990,990,8,2025-01-02 12:32:22.000000,2025-01-02 13:09:22,completado,2.14
991,991,31,2025-01-03 23:52:28.000000,2025-01-04 00:20:28,completado,2.31
993,993,21,2024-12-25 19:06:48.000000,2024-12-25 20:01:48,completado,7.87
995,995,29,2025-01-12 16:57:14.000000,2025-01-12 17:41:14,completado,3.15
996,996,26,2024-12-23 05:11:52.000000,2024-12-23 05:54:52,completado,3.44
997,997,20,2025-01-18 18:34:18.000000,2025-01-18 19:13:18,completado,6.48
999,999,16,2025-01-01 21:19:48.000000,2025-01-01 22:12:48,completado,3.52
1000,1000,39,2025-01-13 21:03:27.000000,2025-01-13 21:59:27,completado,3.01
1001,1001,39,2025-01-25 01:52:40.000000,2025-01-25 02:22:40,completado,3.53
1002,1002,20,2025-02-09 07:12:04.000000,2025-02-09 07:49:04,completado,5.35
1003,1003,37,2025-01-31 20:35:27.000000,2025-01-31 21:14:27,completado,6.21
1004,1004,30,2025-01-27 23:01:44.000000,2025-01-27 23:49:44,completado,9.23
1006,1006,22,2025-01-26 11:44:06.000000,2025-01-26 12:21:06,completado,5.31
1007,1007,8,2025-01-29 17:56:16.000000,2025-01-29 18:34:16,completado,6.82
1009,1009,26,2025-02-15 02:41:55.000000,2025-02-15 02:59:55,completado,5.44
1010,1010,40,2025-02-12 18:24:39.000000,2025-02-12 19:17:39,completado,6.64
1011,1011,16,2025-01-28 15:04:27.000000,2025-01-28 15:35:27,completado,4.55
